ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
PERDUWI01 ,2000,Will,Perdue,POR,N,13,58,14,6,12,18,2,3,2,0,8,9,6,4,2,0,0
PERKISA01 ,2000,Sam,Perkins,IND,N,64,999,242,32,136,168,41,33,18,19,61,226,86,38,32,110,38
PERRYEL01 ,2000,Elliot,Perry,ORL,N,6,39,10,1,3,4,5,3,0,6,1,11,5,0,0,1,0
PERRYEL01 ,2000,Elliot,Perry,PHO,N,43,460,137,8,34,42,74,19,1,32,28,129,60,22,16,4,1
PERRYEL01 ,2000,Elliot,Perry,TOT,N,49,499,147,9,37,46,79,22,1,38,29,140,65,22,16,5,1
PERSOWE01 ,2000,Wesley,Person,CLE,N,44,958,314,11,119,130,64,27,11,40,62,292,128,30,24,84,34
PETERMO01 ,2000,Morris,Peterson,TOR,N,80,1809,747,112,147,259,105,63,20,78,164,673,290,145,104,165,63
PIATKER01 ,2000,Eric,Piatkowski,LAC,N,81,2144,860,54,187,241,96,46,19,76,123,672,291,181,158,297,120
PIERCPA01 ,2000,Paul,Pierce,BOS,N,82,3120,2071,94,428,522,253,138,69,262,251,1513,687,738,550,384,147
PIPPESC01 ,2000,Scottie,Pippen,POR,N,64,2133,721,70,263,333,294,94,35,154,158,596,269,161,119,186,64
POLLASC01 ,2000,Scot,Pollard,SAC,N,77,1658,498,173,292,465,47,48,97,66,206,395,185,171,128,2,0
POLYNOL01 ,2000,Olden,Polynice,UTA,N,81,1619,429,157,221,378,31,27,77,78,241,415,206,65,17,1,0
POPEMA01  ,2000,Mark,Pope,MIL,N,63,942,151,56,91,147,38,16,26,17,140,142,62,35,22,24,5
PORTECH01 ,2000,Chris,Porter,GSW,N,51,1147,440,89,100,189,61,45,6,59,111,445,173,141,94,5,0
PORTETE01 ,2000,Terry,Porter,SAS,N,80,1678,573,24,177,201,251,52,11,104,88,440,197,116,92,205,87
POSEYJA01 ,2000,James,Posey,DEN,N,82,2255,666,125,306,431,163,93,40,102,226,590,243,141,115,217,65
POSTELA01 ,2000,Lavor,Postell,NYK,N,26,169,59,8,17,25,5,4,2,17,12,54,17,27,22,11,3
POTAPVI01 ,2000,Vitaly,Potapenko,BOS,N,82,1901,611,206,289,495,64,52,23,105,228,521,248,158,115,0,0
PRICEBR01 ,2000,Brent,Price,VAN,N,6,30,13,1,3,4,5,2,0,4,8,11,3,7,6,4,1
PROFILA01 ,2000,Laron,Profit,WAS,N,35,605,152,18,46,64,89,36,11,46,43,142,56,45,33,26,7
PRZYBJO01 ,2000,Joel,Przybilla,MIL,N,33,270,27,29,42,71,2,3,30,13,56,35,12,11,3,0,0
RATLITH01 ,2000,Theo,Ratliff,PHI,N,50,1800,621,125,288,413,58,30,187,126,165,457,228,217,165,0,0
RECASEL01 ,2000,Eldridge,Recasner,CHA,N,43,403,103,13,37,50,39,6,1,27,30,114,38,18,14,39,13
REDDMI01  ,2000,Michael,Redd,MIL,N,6,35,13,3,1,4,1,1,0,1,2,19,5,6,3,3,0
REEVEBR01 ,2000,Bryant,Reeves,VAN,N,75,1832,622,132,320,452,80,43,54,90,243,552,254,142,113,4,1
REIDDO01  ,2000,Don,Reid,ORL,N,65,764,210,84,158,242,21,23,54,48,190,145,82,75,46,0,0
REIDJR01  ,2000,J.r.,Reid,CLE,N,6,39,10,5,3,8,1,2,1,1,4,5,2,8,6,0,0
RICEGL01  ,2000,Glen,Rice,NYK,N,75,2212,899,61,246,307,89,41,13,96,179,752,331,182,155,211,82
RICHAQU01 ,2000,Quentin,Richardson,LAC,N,76,1358,613,105,152,257,62,42,7,64,98,525,232,158,99,151,50
RICHMMI01 ,2000,Mitch,Richmond,WAS,N,37,1216,598,15,94,109,111,43,7,84,86,504,205,160,143,133,45
RIDERIS01 ,2000,Isaiah,Rider,LAL,N,67,1206,507,44,112,156,111,27,7,98,105,472,201,83,71,92,34
ROBERTE01 ,2000,Terranc,Roberson,CHA,N,3,13,0,0,1,1,1,0,0,2,3,2,0,0,0,1,0
ROBINCL02 ,2000,Clifford,Robinson,PHO,N,82,2751,1345,105,229,334,237,87,82,186,258,1186,501,357,253,249,90
ROBINDA01 ,2000,David,Robinson,SAS,N,80,2371,1151,208,483,691,116,80,197,122,212,823,400,470,351,1,0
ROBINED01 ,2000,Eddie,Robinson,CHA,N,67,1201,498,60,138,198,59,50,32,43,66,407,216,88,64,4,2
ROBINGL01 ,2000,Glenn,Robinson,MIL,N,76,2813,1674,124,402,526,252,86,62,219,191,1460,684,306,251,184,55
ROBINJA02 ,2000,Jamal,Robinson,MIA,N,6,72,6,3,8,11,2,6,0,3,7,22,3,0,0,2,0
ROBINJA03 ,2000,James,Robinson,ORL,N,6,50,10,0,8,8,0,4,1,4,5,11,4,0,0,5,2
ROBINLA01 ,2000,Larry,Robinson,CLE,N,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ROBINLA01 ,2000,Larry,Robinson,TOT,N,34,632,199,23,64,87,36,28,2,25,46,184,67,24,21,116,44
ROBINLA01 ,2000,Larry,Robinson,ATL,N,33,631,199,23,64,87,36,28,2,24,46,184,67,24,21,116,44
ROGERCA01 ,2000,Carlos,Rogers,HOU,N,39,544,179,48,91,139,9,10,18,17,33,110,75,52,29,1,0
ROGERRO01 ,2000,Rodney,Rogers,PHO,N,82,2183,998,94,265,359,180,97,47,157,269,876,377,247,188,189,56
ROOKSSE01 ,2000,Sean,Rooks,LAC,N,82,1553,446,91,212,303,77,34,64,73,197,395,169,143,107,2,1
ROSEJA01  ,2000,Jalen,Rose,IND,N,72,2943,1478,37,322,359,435,65,43,211,230,1242,567,344,285,174,59
ROSEMA01  ,2000,Malik,Rose,SAS,N,57,1219,437,95,213,308,48,59,40,74,148,368,160,160,114,17,3
RUFFIMI01 ,2000,Michael,Ruffin,CHI,N,45,879,119,101,161,262,39,30,38,46,131,90,40,77,39,0,0
RUSSEBR01 ,2000,Bryon,Russell,UTA,N,78,2473,933,94,236,330,160,96,20,113,229,700,308,285,222,230,95
SABONAR01 ,2000,Arvydas,Sabonis,POR,N,61,1299,616,51,280,331,91,40,62,85,137,516,247,156,121,15,1
SAMAKSO01 ,2000,Soumaila,Samake,NJN,N,34,226,46,22,31,53,1,2,14,4,23,48,18,24,10,0,0
SANCHPE01 ,2000,Pepe,Sanchez,ATL,N,5,34,0,1,0,1,5,2,0,3,3,7,0,0,0,0,0
SANCHPE01 ,2000,Pepe,Sanchez,PHI,N,24,116,20,2,12,14,36,9,1,3,18,21,9,2,2,1,0
SANCHPE01 ,2000,Pepe,Sanchez,TOT,N,29,150,20,3,12,15,41,11,1,6,21,28,9,2,2,1,0
SANTIDA01 ,2000,Dan,Santiago,PHO,N,54,581,170,35,67,102,11,17,21,47,101,134,64,61,42,0,0
SCHREDE01 ,2000,Detlef,Schrempf,POR,N,26,397,104,17,61,78,44,7,3,28,43,95,39,27,23,8,3
SCOTTSH01 ,2000,Shawnelle,Scott,SAS,N,27,144,43,23,27,50,4,5,6,11,23,41,17,22,9,0,0
SHAWBR01  ,2000,Brian,Shaw,LAL,N,80,1833,421,48,256,304,258,49,27,97,159,411,164,64,51,135,42
SKINNBR01 ,2000,Brian,Skinner,LAC,N,39,584,160,55,113,168,18,14,11,32,61,161,64,59,32,0,0
SLATERE01 ,2000,Reggie,Slater,MIN,N,55,686,254,78,108,186,26,18,9,43,126,175,90,110,74,0,0
SMITHJA01 ,2000,Jabari,Smith,SAC,N,9,66,26,1,7,8,6,4,0,3,7,22,11,6,4,0,0
SMITHJO01 ,2000,Joe,Smith,DET,N,69,1941,847,160,331,491,79,47,50,88,258,765,308,287,231,5,0
SMITHMI01 ,2000,Michael,Smith,WAS,N,79,1610,301,172,390,562,101,57,37,62,156,218,106,154,89,1,0
SMITHMI03 ,2000,Mike,Smith,WAS,N,17,180,51,10,12,22,10,5,3,7,8,59,19,16,10,18,3
SMITHST01 ,2000,Steve,Smith,POR,N,81,2542,1105,87,185,272,213,48,24,137,203,788,359,347,309,230,78
SMITHTO01 ,2000,Tony,Smith,ATL,N,6,78,17,2,1,3,10,7,0,9,12,23,8,2,1,2,0
SNOWER01  ,2000,Eric,Snow,PHI,N,50,1740,491,27,139,166,369,77,7,124,123,435,182,154,122,19,5
SPENCFE01 ,2000,Felton,Spencer,NYK,N,18,113,39,16,19,35,2,2,2,11,24,20,12,25,15,0,0
SPREWLA01 ,2000,Latrell,Sprewell,NYK,N,77,3017,1364,49,298,347,269,106,28,218,159,1219,524,351,275,135,41
STACKJE01 ,2000,Jerry,Stackhouse,DET,N,80,3215,2380,99,216,315,410,97,54,326,160,1927,774,810,666,473,166
STARKJO01 ,2000,John,Starks,UTA,N,75,2122,699,29,125,154,178,73,10,94,217,686,273,111,89,182,64
STEPAVL01 ,2000,Vladimir,Stepania,NJN,N,29,280,82,35,74,109,16,10,11,19,47,88,28,34,25,4,1
STEVEDE01 ,2000,Deshawn,Stevenson,UTA,N,40,293,89,9,19,28,18,10,2,28,29,91,31,38,26,12,1
STEWAMI01 ,2000,Michael,Stewart,TOR,N,26,123,33,16,13,29,2,4,3,5,19,34,11,18,11,0,0
STITHBR01 ,2000,Bryant,Stith,BOS,N,78,2504,756,65,219,284,168,93,14,90,182,611,245,207,175,242,91
STOCKJO01 ,2000,John,Stockton,UTA,N,82,2397,944,54,173,227,713,132,21,203,194,651,328,278,227,132,61
STOJAPR01 ,2000,Predrag,Stojakovic,SAC,N,75,2905,1529,93,341,434,164,91,13,146,144,1189,559,312,267,360,144
STOUDDA01 ,2000,Damon,Stoudamire,POR,N,82,2655,1066,69,234,303,468,106,8,191,202,935,406,207,172,219,82
STRICER01 ,2000,Erick,Strickland,TOT,N,50,830,260,18,110,128,95,44,2,48,88,267,81,79,68,95,30
STRICER01 ,2000,Erick,Strickland,NYK,N,28,421,120,9,43,52,29,22,1,21,46,131,40,28,24,47,16
STRICER01 ,2000,Erick,Strickland,VAN,N,22,409,140,9,67,76,66,22,1,27,42,136,41,51,44,48,14
STRICMA01 ,2000,Mark,Strickland,DEN,N,46,517,201,43,77,120,17,12,19,24,58,185,82,59,37,1,0
STRICMA01 ,2000,Mark,Strickland,TOT,N,55,719,252,54,107,161,24,16,22,34,72,239,103,70,45,2,1
STRICMA01 ,2000,Mark,Strickland,NJN,N,9,202,51,11,30,41,7,4,3,10,14,54,21,11,8,1,1
STRICRO01 ,2000,Rod,Strickland,TOT,N,54,1371,498,36,104,140,303,53,5,107,76,429,182,173,130,17,4
STRICRO01 ,2000,Rod,Strickland,POR,N,21,351,97,11,24,35,72,10,1,24,21,98,41,26,15,1,0
STRICRO01 ,2000,Rod,Strickland,WAS,N,33,1020,401,25,80,105,231,43,4,83,55,331,141,147,115,16,4
STRONDE01 ,2000,Derek,Strong,LAC,N,28,491,118,34,74,108,7,14,1,22,30,117,45,37,28,1,0
SUNDOBR01 ,2000,Bruno,Sundov,IND,N,11,120,43,4,19,23,2,2,4,3,21,41,20,5,3,4,0
SURABO01  ,2000,Bob,Sura,GSW,N,53,1684,586,54,173,227,242,54,8,160,127,518,202,189,135,172,47
SWIFTST01 ,2000,Stromile,Swift,VAN,N,80,1312,391,109,175,284,28,62,82,64,160,339,153,141,85,4,0
SZCZEWA01 ,2000,Wally,Szczerbiak,MIN,N,82,2856,1145,133,314,447,260,59,33,138,226,920,469,208,181,77,26
TABAKZA01 ,2000,Zan,Tabak,IND,N,55,777,216,65,148,213,33,10,30,57,125,186,98,47,20,0,0
TARLADR01 ,2000,Dragan,Tarlac,CHI,N,43,598,103,37,85,122,31,7,19,38,95,99,39,33,25,0,0
TAYLOMA01 ,2000,Maurice,Taylor,HOU,N,69,1972,899,109,269,378,104,28,38,125,208,797,390,162,119,4,0
TERRYJA01 ,2000,Jason,Terry,ATL,N,82,3089,1619,42,227,269,403,104,12,239,204,1367,596,358,303,314,124
THOMAJA01 ,2000,Jamel,Thomas,NJN,N,5,56,13,4,5,9,0,3,0,6,6,19,6,0,0,3,1
THOMAKE01 ,2000,Kenny,Thomas,HOU,N,74,1820,528,122,295,417,77,40,43,116,178,465,206,126,91,92,25
THOMAKU01 ,2000,Kurt,Thomas,NYK,N,77,2125,800,172,343,515,63,61,69,99,287,614,314,210,171,3,1
THOMATI01 ,2000,Tim,Thomas,MIL,N,76,2086,954,79,234,313,138,78,45,114,194,758,326,253,195,260,107
THORPOT01 ,2000,Otis,Thorpe,CHA,N,49,647,138,50,95,145,29,12,7,32,108,131,59,24,20,0,0
TRAYLRO01 ,2000,Robert,Traylor,CLE,N,70,1212,402,124,176,300,63,49,76,98,204,324,161,141,80,2,0
TRENTGA01 ,2000,Gary,Trent,DAL,N,33,319,133,39,53,92,10,13,8,22,52,130,57,36,19,1,0
TSAKAIA01 ,2000,Iakovos,Tsakalidis,PHO,N,57,947,256,83,159,242,19,10,55,66,137,215,101,91,54,0,0
TURKOHI01 ,2000,Hidayet,Turkoglu,SAC,N,74,1245,391,49,161,210,69,52,24,55,139,335,138,112,87,86,28
VANEXNI01 ,2000,Nick,Vanexel,DEN,N,71,2688,1259,44,197,241,600,61,18,165,109,1112,460,249,204,358,135
VANHOKE01 ,2000,Keith,Vanhorn,NJN,N,49,1733,831,78,269,347,82,40,20,103,150,708,308,186,150,170,65
VANTEDA01 ,2000,David,Vanterpol,WAS,N,22,411,122,15,22,37,66,23,3,37,44,110,46,50,30,6,0
VAUGHJA01 ,2000,Jacque,Vaughn,UTA,N,82,1620,498,18,132,150,323,48,3,129,145,393,170,164,128,78,30
VAUGHLO01 ,2000,Loy,Vaught,DAL,N,37,392,114,35,88,123,16,15,5,18,61,121,55,6,4,0,0
VAUGHLO01 ,2000,Loy,Vaught,TOT,N,51,549,168,51,122,173,23,21,7,26,74,169,80,10,8,0,0
VAUGHLO01 ,2000,Loy,Vaught,WAS,N,14,157,54,16,34,50,7,6,2,8,13,48,25,4,4,0,0
VOSKUJA01 ,2000,Jake,Voskuhl,CHI,N,16,143,30,12,22,34,5,5,6,12,38,25,11,14,8,0,0
WALKEAN01 ,2000,Antoine,Walker,BOS,N,81,3396,1892,151,568,719,445,138,49,301,251,1720,711,348,249,603,221
WALKESA01 ,2000,Samaki,Walker,SAS,N,61,963,321,67,176,243,29,10,41,68,103,252,121,124,78,3,1
WALLABE01 ,2000,Ben,Wallace,DET,N,80,2760,511,303,749,1052,123,107,186,117,192,439,215,238,80,4,1
WALLAJO01 ,2000,John,Wallace,DET,N,40,527,237,25,58,83,23,13,16,36,72,236,100,45,35,15,2
WALLARA01 ,2000,Rasheed,Wallace,POR,N,77,2940,1477,147,455,602,212,90,135,158,206,1178,590,320,245,162,52
WANGZH01  ,2000,Wang,Zhizhi,DAL,N,5,38,24,1,6,7,0,0,0,1,8,19,8,10,8,2,0
WARDCH01  ,2000,Charlie,Ward,NYK,N,61,1492,433,32,127,159,273,70,10,112,132,373,155,70,56,175,67
WEATHCL01 ,2000,Clarence,Weatherspoon,CLE,N,82,2774,924,223,573,796,103,85,105,112,171,692,347,291,230,0,0
WEBBECH01 ,2000,Chris,Webber,SAC,N,70,2836,1898,179,598,777,294,93,118,195,226,1635,786,461,324,28,2
WELLSBO01 ,2000,Bonzi,Wells,POR,N,75,1995,950,120,247,367,208,94,20,169,203,726,387,240,159,50,17
WESLEDA01 ,2000,David,Wesley,CHA,N,82,3106,1414,64,160,224,361,128,16,171,220,1239,523,339,271,258,97
WESTDO01  ,2000,Doug,West,VAN,N,15,171,28,4,11,15,14,3,4,4,21,38,11,7,6,2,0
WHITEJA01 ,2000,Jahidi,White,WAS,N,68,1609,583,178,343,521,20,32,111,136,211,408,203,312,177,1,0
WHITNCH01 ,2000,Chris,Whitney,WAS,N,59,1532,558,12,94,106,248,55,3,103,150,470,182,113,101,248,93
WILLIAA01 ,2000,Aaron,Williams,NJN,N,82,2336,838,211,379,590,88,59,113,132,319,650,297,310,244,2,0
WILLIAL01 ,2000,Alvin,Williams,TOR,N,82,2394,802,50,162,212,407,123,26,103,171,767,330,145,109,108,33
WILLICO02 ,2000,Corliss,Williamson,TOT,N,69,1686,801,110,211,321,61,50,21,110,185,647,325,237,151,2,0
WILLICO02 ,2000,Corliss,Williamson,TOR,N,42,886,390,57,96,153,33,15,13,65,98,325,153,130,84,2,0
WILLICO02 ,2000,Corliss,Williamson,DET,N,27,800,411,53,115,168,28,35,8,45,87,322,172,107,67,0,0
WILLIER01 ,2000,Eric,Williams,BOS,N,81,1745,535,64,143,207,112,64,13,76,179,448,162,231,165,139,46
WILLIJA02 ,2000,Jason,Williams,SAC,N,77,2290,720,19,166,185,416,94,9,160,114,690,281,76,60,311,98
WILLIJE01 ,2000,Jerome,Williams,DET,N,33,804,241,98,180,278,32,39,10,47,81,201,88,90,65,2,0
WILLIJE01 ,2000,Jerome,Williams,TOT,N,59,1182,372,133,249,382,45,57,20,63,124,294,136,135,100,3,0
WILLIJE01 ,2000,Jerome,Williams,TOR,N,26,378,131,35,69,104,13,18,10,16,43,93,48,45,35,1,0
WILLIKE01 ,2000,Kevin,Willis,TOT,N,78,1830,722,177,355,532,50,57,52,87,216,690,304,147,113,6,1
WILLIKE01 ,2000,Kevin,Willis,TOR,N,35,771,309,68,155,223,21,19,21,40,78,269,124,81,61,2,0
WILLIKE01 ,2000,Kevin,Willis,DEN,N,43,1059,413,109,200,309,29,38,31,47,138,421,180,66,52,4,1
WILLIMO01 ,2000,Monty,Williams,ORL,N,82,1211,410,86,157,243,79,29,16,85,136,364,162,133,85,13,1
WILLISC01 ,2000,Scott,Williams,MIL,N,66,1272,403,97,267,364,35,48,32,41,178,361,171,70,60,4,1
WILLISH01 ,2000,Shammond,Williams,SEA,N,69,1238,467,34,98,132,190,31,4,82,83,368,161,96,84,133,61
WILLIWA01 ,2000,Walt,Williams,HOU,N,72,1583,599,31,214,245,97,30,28,73,153,513,202,126,97,248,98
WINGADA01 ,2000,David,Wingate,SEA,N,1,9,6,0,0,0,2,0,0,0,1,3,3,0,0,0,0
WOLKORU01 ,2000,Ruben,Wolkowyski,SEA,N,34,305,75,12,34,46,3,6,18,12,38,79,25,34,25,2,0
WRIGHLO02 ,2000,Lorenzen,Wright,ATL,N,71,1988,881,180,355,535,87,42,63,125,232,811,363,216,155,2,0
ABDULTA01 ,2001,Tariq,Abdul-wahad,DAL,N,24,442,135,41,43,84,24,20,10,27,56,147,55,33,24,2,1
ABDURSH01 ,2001,Shareef,Abdur-rahim,ATL,N,77,2980,1636,198,498,696,239,98,81,250,214,1297,598,523,419,70,21
ALEXACO02 ,2001,Courtney,Alexander,WAS,N,56,1327,549,43,105,148,86,35,7,60,113,474,223,121,98,18,5
ALEXAVI01 ,2001,Victor,Alexander,DET,N,15,98,40,7,22,29,6,0,1,5,6,51,18,8,4,2,0
ALLENMA01 ,2001,Malik,Allen,MIA,N,12,161,52,15,23,38,5,3,8,2,16,51,22,10,8,1,0
ALLENRA02 ,2001,Ray,Allen,MIL,N,69,2525,1503,81,231,312,271,88,18,159,157,1148,530,245,214,528,229
ALSTORA01 ,2001,Rafer,Alston,MIL,N,50,600,177,10,62,72,143,32,2,40,42,191,66,29,18,71,27
AMAECJO01 ,2001,John,Amaechi,UTA,N,54,589,175,52,57,109,29,7,10,55,64,166,54,105,67,0,0
ANDERCH01 ,2001,Chris,Andersen,DEN,N,24,262,72,38,38,76,7,7,28,13,35,74,25,28,22,4,0
ANDERDE01 ,2001,Derek,Anderson,POR,N,70,1862,757,47,142,189,216,68,8,87,113,612,247,208,178,228,85
ANDERKE02 ,2001,Kenny,Anderson,BOS,N,76,2432,731,57,218,275,403,141,10,119,210,716,312,132,98,33,9
ANDERNI01 ,2001,Nick,Anderson,MEM,N,15,219,60,1,31,32,14,6,6,14,17,76,21,9,5,48,13
ANDERSH01 ,2001,Shandon,Anderson,NYK,N,82,1599,411,57,192,249,76,48,15,97,134,373,149,107,74,141,39
ANTHOGR01 ,2001,Greg,Anthony,MIL,N,60,1512,474,22,110,132,282,77,5,94,114,475,183,91,60,163,48
ARENAGI01 ,2001,Gilbert,Arenas,GSW,N,47,1156,511,41,91,132,174,69,11,97,115,384,174,160,124,113,39
ARMSTBR01 ,2001,Brandon,Armstrong,NJN,N,35,196,64,10,6,16,8,7,1,8,26,85,27,10,5,17,5
ARMSTDA01 ,2001,Darrell,Armstrong,ORL,N,82,2731,1015,83,236,319,453,157,10,175,166,827,347,205,182,398,139
ARROYCA01 ,2001,Carlos,Arroyo,GSW,N,2,11,1,0,1,1,1,0,0,0,1,4,0,2,1,1,0
ARROYCA01 ,2001,Carlos,Arroyo,TOT,N,11,59,15,12,28,40,13,4,0,9,9,17,6,6,3,1,0
ARROYCA01 ,2001,Carlos,Arroyo,TOR,N,9,48,14,2,1,3,12,4,0,9,8,13,6,4,2,0,0
ARTESRO01 ,2001,Ron,Artest,IND,N,55,1645,727,72,195,267,127,141,39,118,217,636,269,204,136,170,53
ATKINCH01 ,2001,Chucky,Atkins,DET,N,79,2283,957,31,127,158,263,72,11,128,177,790,368,120,83,336,138
AUGMOST01 ,2001,Stacey,Augmon,CHA,N,77,1317,357,60,166,226,103,56,12,54,115,328,140,101,77,3,0
AUSTIIS01 ,2001,Isaac,Austin,MEM,N,21,307,76,11,60,71,13,9,5,11,36,92,36,4,4,3,0
AVERYWI01 ,2001,William,Avery,MIN,N,28,258,71,4,20,24,36,7,0,19,17,90,26,19,13,35,6
BAGARDA01 ,2001,Dalibor,Bagaric,CHI,N,50,640,185,55,107,162,23,17,24,46,108,178,72,70,41,1,0
BAKERVI01 ,2001,Vin,Baker,SEA,N,55,1711,774,168,182,350,72,22,36,127,197,649,315,226,143,8,1
BARKLER01 ,2001,Erick,Barkley,POR,N,19,228,58,5,13,18,34,17,1,12,29,68,24,10,9,7,1
BARRODA01 ,2001,Dana,Barros,DET,N,29,583,193,1,56,57,78,14,2,33,37,192,74,27,21,71,24
BARRYBR01 ,2001,Brent,Barry,SEA,N,81,3038,1164,58,383,441,426,147,37,165,182,790,401,234,198,387,164
BARRYJO01 ,2001,Jon,Barry,DET,N,82,1984,739,42,190,232,274,94,20,111,134,522,255,116,108,258,121
BATEEME01 ,2001,Mengke,Bateer,DEN,N,27,408,139,32,64,96,22,10,5,32,94,132,53,37,29,12,4
BATTISH01 ,2001,Shane,Battier,MEM,N,78,3097,1125,180,239,419,216,121,81,155,215,961,412,283,198,276,103
BATTITO01 ,2001,Tony,Battie,BOS,N,74,1820,510,184,297,481,35,60,67,51,219,390,211,130,88,2,0
BELLCH01  ,2001,Charlie,Bell,DAL,N,7,44,8,2,3,5,2,0,0,5,3,11,3,2,2,6,0
BELLRA01  ,2001,Raja,Bell,PHI,N,74,888,254,1,0,1,71,21,4,48,109,240,103,48,36,44,12
BENDEJO01 ,2001,Jonathan,Bender,IND,N,78,1646,581,64,180,244,62,19,49,96,147,460,198,181,140,125,45
BESTTR01  ,2001,Travis,Best,CHI,N,74,1746,581,20,131,151,324,89,7,99,173,518,228,116,104,59,21
BIBBYMI01 ,2001,Mike,Bibby,SAC,N,80,2656,1098,37,185,222,403,87,15,134,133,985,446,193,155,138,51
BILLUCH01 ,2001,Chauncey,Billups,MIN,N,82,2353,1027,35,191,226,450,66,17,138,169,823,348,234,207,315,124
BLAYLMO01 ,2001,Mookie,Blaylock,GSW,N,35,599,119,8,44,52,114,24,4,37,20,146,50,8,4,42,15
BLOUNCO01 ,2001,Corie,Blount,PHI,N,72,1426,259,149,219,368,44,49,26,52,176,251,115,45,29,1,0
BLOUNMA01 ,2001,Mark,Blount,BOS,N,44,414,94,26,59,85,10,16,19,23,59,76,32,37,30,0,0
BOOTHCA01 ,2001,Calvin,Booth,SEA,N,15,279,93,20,34,54,16,6,13,16,47,82,35,24,23,0,0
BOUMTRU01 ,2001,Ruben,Boumtje,POR,N,33,244,39,21,34,55,4,3,16,14,38,32,13,25,13,0,0
BOWDLCA01 ,2001,Cal,Bowdler,ATL,N,52,582,162,38,72,110,11,18,15,11,64,174,61,47,39,5,1
BOWENBR01 ,2001,Bruce,Bowen,SAS,N,59,1699,412,42,120,162,88,62,25,66,116,398,155,96,46,148,56
BOWENRY01 ,2001,Ryan,Bowen,DEN,N,75,1688,364,134,165,299,52,75,41,41,171,307,147,92,69,12,1
BOWMAIR01 ,2001,Ira,Bowman,PHI,N,3,29,10,0,1,1,1,2,0,0,3,7,5,0,0,1,0
BOYKIEA01 ,2001,Earl,Boykins,LAC,N,68,762,280,27,27,54,145,20,2,44,44,275,110,61,47,42,13
BRADLMI01 ,2001,Michael,Bradley,TOR,N,26,117,30,7,17,24,3,0,6,6,10,25,13,8,4,2,0
BRADLSH01 ,2001,Shawn,Bradley,DAL,N,53,758,215,53,123,176,20,28,64,25,128,163,78,64,59,1,0
BRANDEL01 ,2001,Elton,Brand,LAC,N,80,3024,1453,396,529,925,191,80,163,173,254,1010,532,524,389,0,0
BRANDTE01 ,2001,Terrell,Brandon,MIN,N,32,963,397,17,76,93,264,52,6,43,49,365,155,84,83,23,4
BREWEJA01 ,2001,Jamison,Brewer,IND,N,13,43,4,2,6,8,9,2,0,3,3,5,2,0,0,1,0
BREZEPR01 ,2001,Primoz,Brezec,IND,N,22,161,43,16,12,28,6,0,7,6,28,29,14,25,15,0,0
BROWNCH01 ,2001,Chucky,Brown,SAC,N,18,92,21,0,33,33,6,2,4,5,12,27,10,2,1,0,0
BROWNDA02 ,2001,Damone,Brown,PHI,N,17,66,23,2,2,4,2,1,1,9,11,21,8,8,7,1,0
BROWNDE01 ,2001,Dee,Brown,ORL,N,7,65,7,0,9,9,2,3,1,4,4,20,3,0,0,12,1
BROWNER01 ,2001,Ernest,Brown,MIA,N,3,21,3,1,5,6,0,0,1,3,4,6,1,4,1,0,0
BROWNKE01 ,2001,Kedrick,Brown,BOS,N,29,244,63,11,39,50,15,18,7,7,18,70,23,20,12,27,5
BROWNKW01 ,2001,Kwame,Brown,WAS,N,57,815,258,63,135,198,43,16,26,43,105,243,94,99,70,1,0
BROWNPJ01 ,2001,P.j.,Brown,CHA,N,80,2560,669,273,513,786,107,59,78,85,222,527,250,197,169,0,0
BROWNRA01 ,2001,Randy,Brown,BOS,N,1,6,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0
BROWNTI01 ,2001,Tierre,Brown,HOU,N,40,404,123,12,30,42,70,19,3,40,26,115,49,28,21,12,4
BRUNSRI01 ,2001,Rick,Brunson,POR,N,59,519,125,24,45,69,114,25,2,47,51,113,45,41,29,11,6
BRYANKO01 ,2001,Kobe,Bryant,LAL,N,80,3064,2019,112,329,441,438,118,35,223,228,1597,749,589,488,132,33
BRYANMA01 ,2001,Mark,Bryant,SAS,N,30,207,56,25,20,45,10,7,2,6,38,55,25,8,6,0,0
BUCKNGR01 ,2001,Greg,Buckner,DAL,N,44,884,253,67,106,173,48,31,19,27,124,198,104,58,40,16,5
BUECHJU01 ,2001,Jud,Buechler,ORL,N,66,686,111,29,87,116,32,21,8,15,53,118,44,4,2,60,21
BUFORRO01 ,2001,Rodney,Buford,MEM,N,63,1770,591,52,220,272,71,42,12,63,110,593,258,80,58,70,17
BULLAMA01 ,2001,Matt,Bullard,CHA,N,31,350,105,10,37,47,16,2,2,12,29,115,39,12,11,57,16
BUTLEMI01 ,2001,Mitchell,Butler,POR,N,11,90,29,6,8,14,5,0,1,5,10,23,10,12,8,3,1
CAFFEJA01 ,2001,Jason,Caffey,MIL,N,23,283,99,24,26,50,12,4,5,19,39,72,36,43,27,1,0
CAMBYMA01 ,2001,Marcus,Camby,NYK,N,29,1006,322,89,233,322,33,34,50,42,107,290,130,99,62,1,0
